"","GO.ID","Term","Annotated","Significant","Expected","classic","KS"
"1775","GO:0030239","myofibril assembly",87,10,8.49,"0.39215","0.97018"
"1776","GO:0010817","regulation of hormone levels",352,56,34.37,"0.39225","0.81948"
"1777","GO:0030216","keratinocyte differentiation",59,6,5.76,"0.39242","0.87915"
"1778","GO:0090317","negative regulation of intracellular pro...",41,5,4,"0.39258","0.91290"
"1779","GO:0072488","ammonium transmembrane transport",23,3,2.25,"0.39278","0.92888"
"1780","GO:0032515","negative regulation of phosphoprotein ph...",23,3,2.25,"0.39278","0.45429"
"1781","GO:0045199","maintenance of epithelial cell apical/ba...",23,3,2.25,"0.39278","0.72044"
"1782","GO:0042743","hydrogen peroxide metabolic process",23,3,2.25,"0.39278","0.56804"
"1783","GO:0006699","bile acid biosynthetic process",23,3,2.25,"0.39278","0.15184"
"1784","GO:0035070","salivary gland histolysis",23,3,2.25,"0.39278","0.73918"
"1785","GO:0040040","thermosensory behavior",23,3,2.25,"0.39278","0.84882"
"1786","GO:0048286","lung alveolus development",23,3,2.25,"0.39278","0.82543"
"1787","GO:0048732","gland development",449,64,43.84,"0.39280","0.19907"
"1788","GO:0060281","regulation of oocyte development",45,5,4.39,"0.39291","0.36944"
"1789","GO:0032774","RNA biosynthetic process",1615,174,157.68,"0.39320","0.22530"
"1790","GO:0043069","negative regulation of programmed cell d...",556,68,54.28,"0.39380","0.92538"
"1791","GO:0060562","epithelial tube morphogenesis",567,82,55.36,"0.39486","0.97613"
"1792","GO:0035194","regulatory ncRNA-mediated post-transcrip...",91,7,8.88,"0.39502","0.99754"
"1793","GO:0045471","response to ethanol",159,17,15.52,"0.39570","0.53786"
"1794","GO:0007616","long-term memory",91,10,8.88,"0.39630","0.86990"
"1795","GO:0045765","regulation of angiogenesis",135,26,13.18,"0.39640","0.49213"
"1796","GO:0097746","blood vessel diameter maintenance",86,19,8.4,"0.39649","0.50159"
"1797","GO:0051493","regulation of cytoskeleton organization",401,50,39.15,"0.39711","0.67992"
"1798","GO:0021675","nerve development",90,19,8.79,"0.39757","0.93528"
"1799","GO:0060259","regulation of feeding behavior",67,16,6.54,"0.39791","0.99998"
"1800","GO:0046580","negative regulation of Ras protein signa...",52,6,5.08,"0.39808","0.99701"
"1801","GO:0048705","skeletal system morphogenesis",152,22,14.84,"0.39833","0.94634"
"1802","GO:0001775","cell activation",648,71,63.27,"0.39841","0.88921"
"1803","GO:0010927","cellular component assembly involved in ...",188,26,18.36,"0.39844","0.60041"
"1804","GO:0034766","negative regulation of monoatomic ion tr...",57,13,5.57,"0.39880","0.97375"
"1805","GO:0021515","cell differentiation in spinal cord",47,12,4.59,"0.39881","0.72587"
"1806","GO:0001838","embryonic epithelial tube formation",110,17,10.74,"0.39943","0.82572"
"1807","GO:0032368","regulation of lipid transport",82,13,8.01,"0.39985","0.82282"
"1808","GO:0007588","excretion",96,15,9.37,"0.39992","0.41952"
"1809","GO:0002833","positive regulation of response to bioti...",180,22,17.57,"0.40007","0.94316"
"1810","GO:0051098","regulation of binding",285,32,27.83,"0.40016","0.29705"
"1811","GO:0030510","regulation of BMP signaling pathway",101,15,9.86,"0.40019","0.98662"
"1812","GO:0008589","regulation of smoothened signaling pathw...",111,16,10.84,"0.40039","0.82760"
"1813","GO:0042481","regulation of odontogenesis",16,5,1.56,"0.40053","0.57057"
"1814","GO:0002753","cytoplasmic pattern recognition receptor...",47,8,4.59,"0.40054","0.37471"
"1815","GO:0033280","response to vitamin D",17,5,1.66,"0.40057","0.49024"
"1816","GO:0032633","interleukin-4 production",19,5,1.86,"0.40066","0.62686"
"1817","GO:0032941","secretion by tissue",30,6,2.93,"0.40069","0.75742"
"1818","GO:0071600","otic vesicle morphogenesis",15,4,1.46,"0.40092","0.92911"
"1819","GO:0051851","modulation by host of symbiont process",47,7,4.59,"0.40097","0.97549"
"1820","GO:0072234","metanephric nephron tubule development",19,4,1.86,"0.40109","0.89620"
"1821","GO:0001945","lymph vessel development",21,4,2.05,"0.40117","0.85781"
"1822","GO:0051896","regulation of phosphatidylinositol 3-kin...",105,12,10.25,"0.40125","0.97883"
"1823","GO:0032252","secretory granule localization",34,5,3.32,"0.40129","0.58383"
"1824","GO:0007450","dorsal/ventral pattern formation, imagin...",36,5,3.51,"0.40137","0.48546"
"1825","GO:0095500","acetylcholine receptor signaling pathway",26,4,2.54,"0.40138","0.05130"
"1826","GO:0045913","positive regulation of carbohydrate meta...",48,6,4.69,"0.40144","0.73564"
"1827","GO:0097581","lamellipodium organization",59,7,5.76,"0.40148","0.56874"
"1828","GO:0045823","positive regulation of heart contraction",19,3,1.86,"0.40152","0.93512"
"1829","GO:0002218","activation of innate immune response",132,16,12.89,"0.40156","0.74517"
"1830","GO:0010518","positive regulation of phospholipase act...",21,3,2.05,"0.40160","0.03306"
"1831","GO:0046850","regulation of bone remodeling",43,5,4.2,"0.40167","0.36836"
"1832","GO:0045465","R8 cell differentiation",15,2,1.46,"0.40178","0.74693"
"1833","GO:0006825","copper ion transport",16,2,1.56,"0.40182","0.95762"
"1834","GO:0014041","regulation of neuron maturation",30,3,2.93,"0.40198","0.50427"
"1835","GO:0071027","nuclear RNA surveillance",21,2,2.05,"0.40203","0.78616"
"1836","GO:0021954","central nervous system neuron developmen...",73,7,7.13,"0.40207","0.95414"
"1837","GO:0007091","metaphase/anaphase transition of mitotic...",63,6,6.15,"0.40208","0.96286"
"1838","GO:0035767","endothelial cell chemotaxis",23,2,2.25,"0.40212","0.95199"
"1839","GO:0098927","vesicle-mediated transport between endos...",41,3,4,"0.40244","0.63012"
"1840","GO:0019748","secondary metabolic process",95,8,9.28,"0.40257","0.76406"
"1841","GO:0051251","positive regulation of lymphocyte activa...",88,7,8.59,"0.40270","0.57819"
"1842","GO:0048255","mRNA stabilization",24,3,2.34,"0.40323","0.92681"
"1843","GO:0035277","spiracle morphogenesis, open tracheal sy...",14,2,1.37,"0.40325","0.89957"
"1844","GO:0044719","regulation of imaginal disc-derived wing...",14,2,1.37,"0.40325","0.96252"
"1845","GO:0018027","peptidyl-lysine dimethylation",14,2,1.37,"0.40325","0.92511"
"1846","GO:0071390","cellular response to ecdysone",14,2,1.37,"0.40325","0.61731"
"1847","GO:0031115","negative regulation of microtubule polym...",14,2,1.37,"0.40325","0.77404"
"1848","GO:0009083","branched-chain amino acid catabolic proc...",14,2,1.37,"0.40325","0.73716"
"1849","GO:0042065","glial cell growth",14,2,1.37,"0.40325","0.85189"
"1850","GO:0051151","negative regulation of smooth muscle cel...",14,2,1.37,"0.40325","0.66879"
"1851","GO:0046321","positive regulation of fatty acid oxidat...",14,2,1.37,"0.40325","0.17896"
"1852","GO:0032958","inositol phosphate biosynthetic process",14,2,1.37,"0.40325","0.54771"
"1853","GO:0007512","adult heart development",14,2,1.37,"0.40325","0.78228"
"1854","GO:0045161","neuronal ion channel clustering",14,2,1.37,"0.40325","0.13283"
"1855","GO:0046669","regulation of compound eye retinal cell ...",14,2,1.37,"0.40325","0.88201"
"1856","GO:0010460","positive regulation of heart rate",14,2,1.37,"0.40325","0.00347"
"1857","GO:0098856","intestinal lipid absorption",14,2,1.37,"0.40325","0.87137"
"1858","GO:0089718","amino acid import across plasma membrane",14,2,1.37,"0.40325","0.32506"
"1859","GO:0045779","negative regulation of bone resorption",14,2,1.37,"0.40325","0.58397"
"1860","GO:0045899","positive regulation of RNA polymerase II...",14,2,1.37,"0.40325","0.74312"
"1861","GO:0010763","positive regulation of fibroblast migrat...",14,2,1.37,"0.40325","0.63956"
"1862","GO:0090200","positive regulation of release of cytoch...",14,2,1.37,"0.40325","0.97549"
"1863","GO:0036158","outer dynein arm assembly",14,2,1.37,"0.40325","0.09571"
"1864","GO:0048485","sympathetic nervous system development",14,2,1.37,"0.40325","0.90276"
"1865","GO:0060080","inhibitory postsynaptic potential",14,2,1.37,"0.40325","0.44001"
"1866","GO:0010965","regulation of mitotic sister chromatid s...",63,6,6.15,"0.40378","0.41332"
"1867","GO:0006893","Golgi to plasma membrane transport",55,5,5.37,"0.40393","0.95006"
"1868","GO:0006672","ceramide metabolic process",52,4,5.08,"0.40440","0.61225"
"1869","GO:0007406","negative regulation of neuroblast prolif...",33,4,3.22,"0.40483","0.54738"
"1870","GO:0042052","rhabdomere development",33,4,3.22,"0.40483","0.87885"
"1871","GO:0032434","regulation of proteasomal ubiquitin-depe...",117,4,11.42,"0.40524","0.12963"
"1872","GO:2001235","positive regulation of apoptotic signali...",92,9,8.98,"0.40560","0.83860"
"1873","GO:0043484","regulation of RNA splicing",111,7,10.84,"0.40628","0.18121"
"1874","GO:0050731","positive regulation of peptidyl-tyrosine...",99,9,9.67,"0.40629","0.92823"
"1875","GO:0002791","regulation of peptide secretion",297,44,29,"0.40713","0.68440"
"1876","GO:0002009","morphogenesis of an epithelium",758,111,74.01,"0.40996","0.16928"
"1877","GO:0061024","membrane organization",577,59,56.33,"0.41641","0.28398"
"1878","GO:0030901","midbrain development",43,8,4.2,"0.41732","0.67325"
"1879","GO:0071542","dopaminergic neuron differentiation",38,7,3.71,"0.41776","0.89013"
"1880","GO:0061178","regulation of insulin secretion involved...",43,6,4.2,"0.41906","0.75991"
"1881","GO:0060333","type II interferon-mediated signaling pa...",24,3,2.34,"0.42005","0.98868"
"1882","GO:0032528","microvillus organization",24,3,2.34,"0.42005","0.96396"
"1883","GO:0034453","microtubule anchoring",24,3,2.34,"0.42005","0.95091"
"1884","GO:0019048","modulation by virus of host process",24,3,2.34,"0.42005","0.81328"
"1885","GO:0018996","molting cycle, collagen and cuticulin-ba...",24,3,2.34,"0.42005","0.09853"
"1886","GO:0016319","mushroom body development",73,8,7.13,"0.42113","0.68760"
"1887","GO:0090068","positive regulation of cell cycle proces...",252,21,24.6,"0.42192","0.33929"
"1888","GO:0040024","dauer larval development",79,13,7.71,"0.42286","0.03406"
"1889","GO:0002792","negative regulation of peptide secretion",77,12,7.52,"0.42370","0.97228"
"1890","GO:0050807","regulation of synapse organization",277,46,27.04,"0.42502","0.89108"
"1891","GO:0007143","female meiotic nuclear division",81,9,7.91,"0.42720","0.82926"
"1892","GO:0016203","muscle attachment",44,5,4.3,"0.43173","0.96988"
"1893","GO:0050679","positive regulation of epithelial cell p...",105,12,10.25,"0.43283","0.38419"
"1894","GO:0035050","embryonic heart tube development",107,18,10.45,"0.43342","0.50689"
"1895","GO:0043523","regulation of neuron apoptotic process",182,25,17.77,"0.43361","0.89647"
"1896","GO:0051495","positive regulation of cytoskeleton orga...",156,21,15.23,"0.43466","0.23954"
"1897","GO:0045216","cell-cell junction organization",184,23,17.96,"0.43518","0.94299"
"1898","GO:0048103","somatic stem cell division",72,12,7.03,"0.43527","0.33604"
"1899","GO:0008277","regulation of G protein-coupled receptor...",95,21,9.28,"0.43686","0.35343"
"1900","GO:0001941","postsynaptic membrane organization",25,4,2.44,"0.43767","0.70230"
"1901","GO:0007611","learning or memory",352,46,34.37,"0.43797","0.78417"
"1902","GO:0060009","Sertoli cell development",15,2,1.46,"0.43839","0.27294"
"1903","GO:0080009","mRNA methylation",15,2,1.46,"0.43839","0.99088"
"1904","GO:0007362","terminal region determination",15,2,1.46,"0.43839","0.47336"
"1905","GO:1901020","negative regulation of calcium ion trans...",15,2,1.46,"0.43839","0.64872"
"1906","GO:0038128","ERBB2 signaling pathway",15,2,1.46,"0.43839","0.73425"
"1907","GO:0009404","toxin metabolic process",15,2,1.46,"0.43839","0.45701"
"1908","GO:0090435","protein localization to nuclear envelope",15,2,1.46,"0.43839","0.28812"
"1909","GO:0070498","interleukin-1-mediated signaling pathway",15,2,1.46,"0.43839","0.41273"
"1910","GO:0070417","cellular response to cold",15,2,1.46,"0.43839","0.92625"
"1911","GO:2000757","negative regulation of peptidyl-lysine a...",15,2,1.46,"0.43839","0.34234"
"1912","GO:0055089","fatty acid homeostasis",15,2,1.46,"0.43839","0.87642"
"1913","GO:0044346","fibroblast apoptotic process",15,2,1.46,"0.43839","0.69919"
"1914","GO:0032148","activation of protein kinase B activity",15,2,1.46,"0.43839","0.98116"
"1915","GO:0006383","transcription by RNA polymerase III",27,3,2.64,"0.43851","0.90535"
"1916","GO:0015695","organic cation transport",92,20,8.98,"0.43916","0.16365"
"1917","GO:0007369","gastrulation",257,35,25.09,"0.44012","0.79567"
"1918","GO:0010595","positive regulation of endothelial cell ...",76,13,7.42,"0.44240","0.96883"
"1919","GO:0048844","artery morphogenesis",49,9,4.78,"0.44363","0.62141"
"1920","GO:0032755","positive regulation of interleukin-6 pro...",25,3,2.44,"0.44690","0.39562"
"1921","GO:0002052","positive regulation of neuroblast prolif...",25,3,2.44,"0.44690","0.06409"
"1922","GO:0043124","negative regulation of canonical NF-kapp...",25,3,2.44,"0.44690","0.81226"
"1923","GO:0060857","establishment of glial blood-brain barri...",25,3,2.44,"0.44690","0.91893"
"1924","GO:0018208","peptidyl-proline modification",25,3,2.44,"0.44690","0.61580"
"1925","GO:0008089","anterograde axonal transport",25,3,2.44,"0.44690","0.21270"
"1926","GO:0044060","regulation of endocrine process",25,3,2.44,"0.44690","0.59809"
"1927","GO:0010614","negative regulation of cardiac muscle hy...",25,3,2.44,"0.44690","0.32713"
"1928","GO:0048791","calcium ion-regulated exocytosis of neur...",25,3,2.44,"0.44690","0.91747"
"1929","GO:0001558","regulation of cell growth",375,41,36.61,"0.44690","0.91208"
"1930","GO:0008088","axo-dendritic transport",73,7,7.13,"0.44751","0.11117"
"1931","GO:0022008","neurogenesis",1545,215,150.84,"0.44771","0.81841"
"1932","GO:0034614","cellular response to reactive oxygen spe...",109,13,10.64,"0.44831","0.84640"
"1933","GO:0006813","potassium ion transport",116,35,11.33,"0.44919","0.95685"
"1934","GO:0097164","ammonium ion metabolic process",115,12,11.23,"0.44936","0.27883"
"1935","GO:0007419","ventral cord development",35,4,3.42,"0.45018","0.82391"
"1936","GO:0010613","positive regulation of cardiac muscle hy...",35,4,3.42,"0.45018","0.82615"
"1937","GO:0033563","dorsal/ventral axon guidance",35,4,3.42,"0.45018","0.68400"
"1938","GO:0001754","eye photoreceptor cell differentiation",193,37,18.84,"0.45174","0.06795"
"1939","GO:0051897","positive regulation of phosphatidylinosi...",75,8,7.32,"0.45178","0.45301"
"1940","GO:0046488","phosphatidylinositol metabolic process",156,33,15.23,"0.45197","0.95472"
"1941","GO:0002576","platelet degranulation",55,6,5.37,"0.45206","0.63302"
"1942","GO:0035262","gonad morphogenesis",65,7,6.35,"0.45207","0.71947"
"1943","GO:0048660","regulation of smooth muscle cell prolife...",88,17,8.59,"0.45647","0.55491"
"1944","GO:0007603","phototransduction, visible light",30,10,2.93,"0.45713","0.99149"
"1945","GO:0042753","positive regulation of circadian rhythm",32,10,3.12,"0.45722","0.89865"
"1946","GO:0031960","response to corticosteroid",159,22,15.52,"0.45736","0.82390"
"1947","GO:0045667","regulation of osteoblast differentiation",57,12,5.57,"0.45741","0.59794"
"1948","GO:0030850","prostate gland development",36,9,3.51,"0.45787","0.97411"
"1949","GO:0051224","negative regulation of protein transport",115,16,11.23,"0.45818","0.30309"
"1950","GO:0060420","regulation of heart growth",57,10,5.57,"0.45835","0.72193"
"1951","GO:0035152","regulation of tube architecture, open tr...",68,11,6.64,"0.45838","0.91956"
"1952","GO:1904645","response to amyloid-beta",33,7,3.22,"0.45866","0.01801"
"1953","GO:0050961","detection of temperature stimulus involv...",18,5,1.76,"0.45892","0.80021"
"1954","GO:0051246","regulation of protein metabolic process",1554,154,151.72,"0.45918","0.94810"
"1955","GO:0072210","metanephric nephron development",24,5,2.34,"0.45919","0.87905"
"1956","GO:0048915","posterior lateral line system developmen...",18,4,1.76,"0.45938","0.89573"
"1957","GO:0045069","regulation of viral genome replication",46,6,4.49,"0.45972","0.86846"
"1958","GO:0035883","enteroendocrine cell differentiation",26,4,2.54,"0.45975","0.75945"
"1959","GO:0002225","positive regulation of antimicrobial pep...",16,3,1.56,"0.45976","0.67987"
"1960","GO:0045580","regulation of T cell differentiation",49,6,4.78,"0.45986","0.99599"
"1961","GO:0032964","collagen biosynthetic process",29,4,2.83,"0.45988","0.71597"
"1962","GO:1903039","positive regulation of leukocyte cell-ce...",61,7,5.96,"0.45994","0.44090"
"1963","GO:0030855","epithelial cell differentiation",611,71,59.65,"0.45996","0.67352"
"1964","GO:0030534","adult behavior",214,38,20.89,"0.45998","0.04298"
"1965","GO:0046849","bone remodeling",62,7,6.05,"0.45998","0.78446"
"1966","GO:0046823","negative regulation of nucleocytoplasmic...",24,3,2.34,"0.46012","0.91901"
"1967","GO:0097300","programmed necrotic cell death",25,3,2.44,"0.46017","0.11530"
"1968","GO:0031033","myosin filament organization",16,2,1.56,"0.46022","0.96177"
"1969","GO:0043576","regulation of respiratory gaseous exchan...",17,2,1.66,"0.46027","0.99650"
"1970","GO:0009299","mRNA transcription",17,2,1.66,"0.46027","0.22487"
