"","GO.ID","Term","Annotated","Significant","Expected","classic"
"1407","GO:0044087","regulation of cellular component biogene...",777,12,15.93,"1.00000"
"1408","GO:0044089","positive regulation of cellular componen...",394,4,8.08,"1.00000"
"1409","GO:0009628","response to abiotic stimulus",1059,39,21.71,"1.00000"
"1410","GO:0021895","cerebral cortex neuron differentiation",19,1,0.39,"1.00000"
"1411","GO:0009629","response to gravity",26,1,0.53,"1.00000"
"1412","GO:0071900","regulation of protein serine/threonine k...",291,4,5.97,"1.00000"
"1413","GO:0071902","positive regulation of protein serine/th...",197,3,4.04,"1.00000"
"1414","GO:0007350","blastoderm segmentation",178,2,3.65,"1.00000"
"1415","GO:0007351","tripartite regional subdivision",134,1,2.75,"1.00000"
"1416","GO:0002443","leukocyte mediated immunity",399,4,8.18,"1.00000"
"1417","GO:0002444","myeloid leukocyte mediated immunity",326,4,6.68,"1.00000"
"1418","GO:0006576","biogenic amine metabolic process",80,2,1.64,"1.00000"
"1419","GO:0006577","amino-acid betaine metabolic process",14,1,0.29,"1.00000"
"1420","GO:0048167","regulation of synaptic plasticity",126,4,2.58,"1.00000"
"1421","GO:0000768","syncytium formation by plasma membrane f...",64,2,1.31,"1.00000"
"1422","GO:0002446","neutrophil mediated immunity",310,3,6.36,"1.00000"
"1423","GO:0048168","regulation of neuronal synaptic plastici...",46,1,0.94,"1.00000"
"1424","GO:0002448","mast cell mediated immunity",16,1,0.33,"1.00000"
"1425","GO:0034504","protein localization to nucleus",238,1,4.88,"1.00000"
"1426","GO:0098727","maintenance of cell number",180,3,3.69,"1.00000"
"1427","GO:0043242","negative regulation of protein-containin...",39,1,0.8,"1.00000"
"1428","GO:0030198","extracellular matrix organization",223,5,4.57,"1.00000"
"1429","GO:0071495","cellular response to endogenous stimulus",964,30,19.77,"1.00000"
"1430","GO:0070671","response to interleukin-12",27,2,0.55,"1.00000"
"1431","GO:0002431","Fc receptor mediated stimulatory signali...",43,1,0.88,"1.00000"
"1432","GO:0071496","cellular response to external stimulus",269,2,5.52,"1.00000"
"1433","GO:0043244","regulation of protein-containing complex...",67,1,1.37,"1.00000"
"1434","GO:0002433","immune response-regulating cell surface ...",37,1,0.76,"1.00000"
"1435","GO:0035315","hair cell differentiation",91,5,1.87,"1.00000"
"1436","GO:0035316","non-sensory hair organization",42,1,0.86,"1.00000"
"1437","GO:0019725","cellular homeostasis",579,23,11.87,"1.00000"
"1438","GO:0007389","pattern specification process",669,15,13.72,"1.00000"
"1439","GO:0009648","photoperiodism",15,3,0.31,"1.00000"
"1440","GO:0006511","ubiquitin-dependent protein catabolic pr...",406,2,8.32,"1.00000"
"1441","GO:0061333","renal tubule morphogenesis",94,1,1.93,"1.00000"
"1442","GO:0010466","negative regulation of peptidase activit...",64,1,1.31,"1.00000"
"1443","GO:0010467","gene expression",3122,49,64.01,"1.00000"
"1444","GO:0097305","response to alcohol",251,9,5.15,"1.00000"
"1445","GO:0061337","cardiac conduction",53,3,1.09,"1.00000"
"1446","GO:0006518","peptide metabolic process",676,2,13.86,"1.00000"
"1447","GO:0061339","establishment or maintenance of monopola...",37,1,0.76,"1.00000"
"1448","GO:0098742","cell-cell adhesion via plasma-membrane a...",88,4,1.8,"1.00000"
"1449","GO:0061919","process utilizing autophagic mechanism",363,3,7.44,"1.00000"
"1450","GO:0010453","regulation of cell fate commitment",73,2,1.5,"1.00000"
"1451","GO:0010454","negative regulation of cell fate commitm...",36,1,0.74,"1.00000"
"1452","GO:0051354","negative regulation of oxidoreductase ac...",18,1,0.37,"1.00000"
"1453","GO:0098732","macromolecule deacylation",56,1,1.15,"1.00000"
"1454","GO:1990823","response to leukemia inhibitory factor",77,3,1.58,"1.00000"
"1455","GO:1902170","cellular response to reactive nitrogen s...",12,1,0.25,"1.00000"
"1456","GO:0030162","regulation of proteolysis",421,3,8.63,"1.00000"
"1457","GO:0030163","protein catabolic process",610,5,12.51,"1.00000"
"1458","GO:0019748","secondary metabolic process",100,2,2.05,"1.00000"
"1459","GO:0098739","import across plasma membrane",56,1,1.15,"1.00000"
"1460","GO:0030166","proteoglycan biosynthetic process",30,1,0.62,"1.00000"
"1461","GO:0071466","cellular response to xenobiotic stimulus",109,4,2.23,"1.00000"
"1462","GO:0051960","regulation of nervous system development",765,22,15.69,"1.00000"
"1463","GO:0060055","angiogenesis involved in wound healing",18,1,0.37,"1.00000"
"1464","GO:0051961","negative regulation of nervous system de...",321,13,6.58,"1.00000"
"1465","GO:0019730","antimicrobial humoral response",70,1,1.44,"1.00000"
"1466","GO:0051962","positive regulation of nervous system de...",423,12,8.67,"1.00000"
"1467","GO:0051963","regulation of synapse assembly",159,4,3.26,"1.00000"
"1468","GO:0070647","protein modification by small protein co...",629,3,12.9,"1.00000"
"1469","GO:1904396","regulation of neuromuscular junction dev...",124,2,2.54,"1.00000"
"1470","GO:1904397","negative regulation of neuromuscular jun...",43,1,0.88,"1.00000"
"1471","GO:1904398","positive regulation of neuromuscular jun...",49,1,1,"1.00000"
"1472","GO:0030154","cell differentiation",2677,66,54.89,"1.00000"
"1473","GO:0071450","cellular response to oxygen radical",20,1,0.41,"1.00000"
"1474","GO:0071451","cellular response to superoxide",20,1,0.41,"1.00000"
"1475","GO:0021885","forebrain cell migration",43,1,0.88,"1.00000"
"1476","GO:0021889","olfactory bulb interneuron differentiati...",12,1,0.25,"1.00000"
"1477","GO:0043207","response to external biotic stimulus",683,18,14,"1.00000"
"1478","GO:0051952","regulation of amine transport",92,9,1.89,"1.00000"
"1479","GO:0051953","negative regulation of amine transport",19,2,0.39,"1.00000"
"1480","GO:0051955","regulation of amino acid transport",29,1,0.59,"1.00000"
"1481","GO:0009605","response to external stimulus",1715,64,35.16,"1.00000"
"1482","GO:0021872","forebrain generation of neurons",48,2,0.98,"1.00000"
"1483","GO:0060669","embryonic placenta morphogenesis",19,1,0.39,"1.00000"
"1484","GO:0009607","response to biotic stimulus",708,19,14.52,"1.00000"
"1485","GO:1990849","vacuolar localization",36,1,0.74,"1.00000"
"1486","GO:1902115","regulation of organelle assembly",168,4,3.44,"1.00000"
"1487","GO:0051321","meiotic cell cycle",340,2,6.97,"1.00000"
"1488","GO:0021879","forebrain neuron differentiation",40,2,0.82,"1.00000"
"1489","GO:0016236","macroautophagy",232,1,4.76,"1.00000"
"1490","GO:0048144","fibroblast proliferation",78,4,1.6,"1.00000"
"1491","GO:0048145","regulation of fibroblast proliferation",76,4,1.56,"1.00000"
"1492","GO:0017015","regulation of transforming growth factor...",70,1,1.44,"1.00000"
"1493","GO:0035304","regulation of protein dephosphorylation",70,1,1.44,"1.00000"
"1494","GO:0046890","regulation of lipid biosynthetic process",129,4,2.65,"1.00000"
"1495","GO:0034660","ncRNA metabolic process",474,1,9.72,"1.00000"
"1496","GO:0035305","negative regulation of dephosphorylation",63,1,1.29,"1.00000"
"1497","GO:0060078","regulation of postsynaptic membrane pote...",61,3,1.25,"1.00000"
"1498","GO:0035306","positive regulation of dephosphorylation",35,1,0.72,"1.00000"
"1499","GO:0035307","positive regulation of protein dephospho...",27,1,0.55,"1.00000"
"1500","GO:0042365","water-soluble vitamin catabolic process",13,3,0.27,"1.00000"
"1501","GO:0021826","substrate-independent telencephalic tang...",10,1,0.21,"1.00000"
"1502","GO:0030177","positive regulation of Wnt signaling pat...",106,1,2.17,"1.00000"
"1503","GO:0030178","negative regulation of Wnt signaling pat...",110,3,2.26,"1.00000"
"1504","GO:0071478","cellular response to radiation",166,5,3.4,"1.00000"
"1505","GO:0071479","cellular response to ionizing radiation",66,1,1.35,"1.00000"
"1506","GO:0006509","membrane protein ectodomain proteolysis",32,1,0.66,"1.00000"
"1507","GO:0034654","nucleobase-containing compound biosynthe...",2084,44,42.73,"1.00000"
"1508","GO:0034655","nucleobase-containing compound catabolic...",449,2,9.21,"1.00000"
"1509","GO:0042354","L-fucose metabolic process",17,1,0.35,"1.00000"
"1510","GO:0006094","gluconeogenesis",53,2,1.09,"1.00000"
"1511","GO:0051341","regulation of oxidoreductase activity",58,1,1.19,"1.00000"
"1512","GO:0045472","response to ether",32,3,0.66,"1.00000"
"1513","GO:1903573","negative regulation of response to endop...",38,1,0.78,"1.00000"
"1514","GO:0051346","negative regulation of hydrolase activit...",176,2,3.61,"1.00000"
"1515","GO:0060674","placenta blood vessel development",20,1,0.41,"1.00000"
"1516","GO:0051347","positive regulation of transferase activ...",385,7,7.89,"1.00000"
"1517","GO:0051924","regulation of calcium ion transport",122,5,2.5,"1.00000"
"1518","GO:0051348","negative regulation of transferase activ...",191,2,3.92,"1.00000"
"1519","GO:0051349","positive regulation of lyase activity",23,2,0.47,"1.00000"
"1520","GO:0051926","negative regulation of calcium ion trans...",26,3,0.53,"1.00000"
"1521","GO:0051928","positive regulation of calcium ion trans...",60,1,1.23,"1.00000"
"1522","GO:0060042","retina morphogenesis in camera-type eye",65,1,1.33,"1.00000"
"1523","GO:1903522","regulation of blood circulation",155,6,3.18,"1.00000"
"1524","GO:1903524","positive regulation of blood circulation",42,1,0.86,"1.00000"
"1525","GO:0140352","export from cell",941,26,19.29,"1.00000"
"1526","GO:0051336","regulation of hydrolase activity",613,9,12.57,"1.00000"
"1527","GO:0060048","cardiac muscle contraction",90,3,1.85,"1.00000"
"1528","GO:0051338","regulation of transferase activity",587,8,12.04,"1.00000"
"1529","GO:0051339","regulation of lyase activity",37,2,0.76,"1.00000"
"1530","GO:0060627","regulation of vesicle-mediated transport",356,8,7.3,"1.00000"
"1531","GO:0007308","oocyte construction",122,1,2.5,"1.00000"
"1532","GO:0007309","oocyte axis specification",120,1,2.46,"1.00000"
"1533","GO:1990806","ligand-gated ion channel signaling pathw...",16,1,0.33,"1.00000"
"1534","GO:0006690","icosanoid metabolic process",44,2,0.9,"1.00000"
"1535","GO:1903510","mucopolysaccharide metabolic process",48,1,0.98,"1.00000"
"1536","GO:0048103","somatic stem cell division",60,2,1.23,"1.00000"
"1537","GO:0006694","steroid biosynthetic process",107,4,2.19,"1.00000"
"1538","GO:0097484","dendrite extension",22,1,0.45,"1.00000"
"1539","GO:0006695","cholesterol biosynthetic process",41,2,0.84,"1.00000"
"1540","GO:0097485","neuron projection guidance",376,15,7.71,"1.00000"
"1541","GO:0002164","larval development",395,7,8.1,"1.00000"
"1542","GO:0002165","instar larval or pupal development",365,6,7.48,"1.00000"
"1543","GO:1904950","negative regulation of establishment of ...",106,4,2.17,"1.00000"
"1544","GO:0034620","cellular response to unfolded protein",114,2,2.34,"1.00000"
"1545","GO:1904951","positive regulation of establishment of ...",251,5,5.15,"1.00000"
"1546","GO:0140962","multicellular organismal-level chemical ...",38,3,0.78,"1.00000"
"1547","GO:0042981","regulation of apoptotic process",932,13,19.11,"1.00000"
"1548","GO:0042325","regulation of phosphorylation",840,18,17.22,"1.00000"
"1549","GO:0006063","uronic acid metabolic process",11,1,0.23,"1.00000"
"1550","GO:0042326","negative regulation of phosphorylation",309,5,6.34,"1.00000"
"1551","GO:1902105","regulation of leukocyte differentiation",116,2,2.38,"1.00000"
"1552","GO:0042327","positive regulation of phosphorylation",553,15,11.34,"1.00000"
"1553","GO:0006066","alcohol metabolic process",202,8,4.14,"1.00000"
"1554","GO:1902107","positive regulation of leukocyte differe...",55,1,1.13,"1.00000"
"1555","GO:0051931","regulation of sensory perception",28,1,0.57,"1.00000"
"1556","GO:0045445","myoblast differentiation",41,1,0.84,"1.00000"
"1557","GO:0038127","ERBB signaling pathway",126,3,2.58,"1.00000"
"1558","GO:0097479","synaptic vesicle localization",136,3,2.79,"1.00000"
"1559","GO:0042310","vasoconstriction",63,2,1.29,"1.00000"
"1560","GO:0046883","regulation of hormone secretion",186,15,3.81,"1.00000"
"1561","GO:0051937","catecholamine transport",64,8,1.31,"1.00000"
"1562","GO:0046885","regulation of hormone biosynthetic proce...",27,1,0.55,"1.00000"
"1563","GO:0046888","negative regulation of hormone secretion",43,4,0.88,"1.00000"
"1564","GO:1903530","regulation of secretion by cell",434,21,8.9,"1.00000"
"1565","GO:1903531","negative regulation of secretion by cell",102,5,2.09,"1.00000"
"1566","GO:0061458","reproductive system development",410,12,8.41,"1.00000"
"1567","GO:1903537","meiotic cell cycle process involved in o...",12,1,0.25,"1.00000"
"1568","GO:0006082","organic acid metabolic process",672,10,13.78,"1.00000"
"1569","GO:0098868","bone growth",15,3,0.31,"1.00000"
"1570","GO:0046879","hormone secretion",205,15,4.2,"1.00000"
"1571","GO:0006664","glycolipid metabolic process",70,2,1.44,"1.00000"
"1572","GO:0060004","reflex",26,3,0.53,"1.00000"
"1573","GO:0006665","sphingolipid metabolic process",78,3,1.6,"1.00000"
"1574","GO:0050650","chondroitin sulfate proteoglycan biosynt...",14,1,0.29,"1.00000"
"1575","GO:0042330","taxis",563,22,11.54,"1.00000"
"1576","GO:0050654","chondroitin sulfate proteoglycan metabol...",19,1,0.39,"1.00000"
"1577","GO:0030100","regulation of endocytosis",195,2,4,"1.00000"
"1578","GO:0050657","nucleic acid transport",157,1,3.22,"1.00000"
"1579","GO:0050658","RNA transport",157,1,3.22,"1.00000"
"1580","GO:0042335","cuticle development",101,3,2.07,"1.00000"
"1581","GO:0006650","glycerophospholipid metabolic process",215,7,4.41,"1.00000"
"1582","GO:0042337","cuticle development involved in chitin-b...",24,2,0.49,"1.00000"
"1583","GO:0031589","cell-substrate adhesion",191,5,3.92,"1.00000"
"1584","GO:0050684","regulation of mRNA processing",116,1,2.38,"1.00000"
"1585","GO:0015980","energy derivation by oxidation of organi...",269,1,5.52,"1.00000"
"1586","GO:0050686","negative regulation of mRNA processing",28,1,0.57,"1.00000"
"1587","GO:0032350","regulation of hormone metabolic process",31,1,0.64,"1.00000"
"1588","GO:0032351","negative regulation of hormone metabolic...",12,1,0.25,"1.00000"
"1589","GO:0006022","aminoglycan metabolic process",95,2,1.95,"1.00000"
"1590","GO:0006023","aminoglycan biosynthetic process",59,1,1.21,"1.00000"
"1591","GO:0006024","glycosaminoglycan biosynthetic process",53,1,1.09,"1.00000"
"1592","GO:0006026","aminoglycan catabolic process",45,2,0.92,"1.00000"
"1593","GO:0051493","regulation of cytoskeleton organization",359,3,7.36,"1.00000"
"1594","GO:0051494","negative regulation of cytoskeleton orga...",103,1,2.11,"1.00000"
"1595","GO:0006029","proteoglycan metabolic process",42,1,0.86,"1.00000"
"1596","GO:0097435","supramolecular fiber organization",416,10,8.53,"1.00000"
"1597","GO:0098870","action potential propagation",10,1,0.21,"1.00000"
"1598","GO:0060603","mammary gland duct morphogenesis",20,3,0.41,"1.00000"
"1599","GO:0050673","epithelial cell proliferation",220,2,4.51,"1.00000"
"1600","GO:0019884","antigen processing and presentation of e...",65,2,1.33,"1.00000"
"1601","GO:0002118","aggressive behavior",24,4,0.49,"1.00000"
"1602","GO:0060606","tube closure",82,2,1.68,"1.00000"
"1603","GO:1903509","liposaccharide metabolic process",70,2,1.44,"1.00000"
"1604","GO:0007469","antennal development",18,1,0.37,"1.00000"
"1605","GO:0098876","vesicle-mediated transport to the plasma...",108,1,2.21,"1.00000"
"1606","GO:0050678","regulation of epithelial cell proliferat...",180,1,3.69,"1.00000"
"1607","GO:0046847","filopodium assembly",87,2,1.78,"1.00000"
"1608","GO:0048260","positive regulation of receptor-mediated...",45,2,0.92,"1.00000"
"1609","GO:0006672","ceramide metabolic process",44,1,0.9,"1.00000"
"1610","GO:0007450","dorsal/ventral pattern formation, imagin...",39,2,0.8,"1.00000"
"1611","GO:0048265","response to pain",13,1,0.27,"1.00000"
"1612","GO:0007455","eye-antennal disc morphogenesis",30,1,0.62,"1.00000"
"1613","GO:0032370","positive regulation of lipid transport",32,1,0.66,"1.00000"
"1614","GO:0042303","molting cycle",150,3,3.08,"1.00000"
"1615","GO:0006040","amino sugar metabolic process",39,1,0.8,"1.00000"
"1616","GO:0007480","imaginal disc-derived leg morphogenesis",68,1,1.39,"1.00000"
"1617","GO:0048255","mRNA stabilization",38,1,0.78,"1.00000"
"1618","GO:0061448","connective tissue development",131,1,2.69,"1.00000"
"1619","GO:0006629","lipid metabolic process",793,23,16.26,"1.00000"
"1620","GO:0048259","regulation of receptor-mediated endocyto...",69,2,1.41,"1.00000"
"1621","GO:0019827","stem cell population maintenance",178,3,3.65,"1.00000"
"1622","GO:0006030","chitin metabolic process",17,1,0.35,"1.00000"
"1623","GO:0010160","formation of animal organ boundary",30,3,0.62,"1.00000"
"1624","GO:0015914","phospholipid transport",35,1,0.72,"1.00000"
"1625","GO:0032984","protein-containing complex disassembly",231,2,4.74,"1.00000"
"1626","GO:0033762","response to glucagon",23,2,0.47,"1.00000"
"1627","GO:1905770","regulation of mesodermal cell differenti...",24,1,0.49,"1.00000"
"1628","GO:0007472","wing disc morphogenesis",196,2,4.02,"1.00000"
