"","GO.ID","Term","Annotated","Significant","Expected","classic"
"2205","GO:0006369","termination of RNA polymerase II transcr...",28,1,1.49,"0.78354"
"2206","GO:0007406","negative regulation of neuroblast prolif...",28,1,1.49,"0.78354"
"2207","GO:0008206","bile acid metabolic process",28,1,1.49,"0.78354"
"2208","GO:0048741","skeletal muscle fiber development",28,1,1.49,"0.78354"
"2209","GO:0007294","germarium-derived oocyte fate determinat...",28,1,1.49,"0.78354"
"2210","GO:0048821","erythrocyte development",28,1,1.49,"0.78354"
"2211","GO:0072577","endothelial cell apoptotic process",28,1,1.49,"0.78354"
"2212","GO:0000212","meiotic spindle organization",49,2,2.6,"0.78362"
"2213","GO:0002576","platelet degranulation",77,3,4.09,"0.78388"
"2214","GO:0051130","positive regulation of cellular componen...",983,47,52.21,"0.78727"
"2215","GO:0051240","positive regulation of multicellular org...",1261,97,66.97,"0.78901"
"2216","GO:0048013","ephrin receptor signaling pathway",54,2,2.87,"0.78937"
"2217","GO:1900408","negative regulation of cellular response...",54,2,2.87,"0.78937"
"2218","GO:0007281","germ cell development",857,52,45.52,"0.79001"
"2219","GO:0022408","negative regulation of cell-cell adhesio...",109,3,5.79,"0.79125"
"2220","GO:0046662","regulation of egg-laying behavior",47,2,2.5,"0.79504"
"2221","GO:0006506","GPI anchor biosynthetic process",29,1,1.54,"0.79507"
"2222","GO:0043496","regulation of protein homodimerization a...",29,1,1.54,"0.79507"
"2223","GO:0032480","negative regulation of type I interferon...",29,1,1.54,"0.79507"
"2224","GO:0006356","regulation of transcription by RNA polym...",29,1,1.54,"0.79507"
"2225","GO:0046427","positive regulation of receptor signalin...",29,1,1.54,"0.79507"
"2226","GO:0021591","ventricular system development",29,1,1.54,"0.79507"
"2227","GO:0006298","mismatch repair",29,1,1.54,"0.79507"
"2228","GO:0040015","negative regulation of multicellular org...",29,1,1.54,"0.79507"
"2229","GO:0006805","xenobiotic metabolic process",29,1,1.54,"0.79507"
"2230","GO:1900076","regulation of cellular response to insul...",71,2,3.77,"0.79592"
"2231","GO:0006024","glycosaminoglycan biosynthetic process",72,4,3.82,"0.79677"
"2232","GO:0070059","intrinsic apoptotic signaling pathway in...",55,2,2.92,"0.79782"
"2233","GO:0030334","regulation of cell migration",495,39,26.29,"0.80016"
"2234","GO:0006469","negative regulation of protein kinase ac...",188,7,9.98,"0.80043"
"2235","GO:0006979","response to oxidative stress",439,23,23.32,"0.80449"
"2236","GO:0003382","epithelial cell morphogenesis",52,4,2.76,"0.80475"
"2237","GO:0007492","endoderm development",76,5,4.04,"0.80493"
"2238","GO:0030521","androgen receptor signaling pathway",49,3,2.6,"0.80532"
"2239","GO:0048284","organelle fusion",158,8,8.39,"0.80586"
"2240","GO:0051897","positive regulation of phosphatidylinosi...",56,2,2.97,"0.80598"
"2241","GO:0090325","regulation of locomotion involved in loc...",30,1,1.59,"0.80599"
"2242","GO:0048070","regulation of developmental pigmentation",30,1,1.59,"0.80599"
"2243","GO:0033146","regulation of intracellular estrogen rec...",30,1,1.59,"0.80599"
"2244","GO:0016447","somatic recombination of immunoglobulin ...",30,1,1.59,"0.80599"
"2245","GO:0070986","left/right axis specification",30,1,1.59,"0.80599"
"2246","GO:0019054","modulation by virus of host cellular pro...",30,1,1.59,"0.80599"
"2247","GO:0071333","cellular response to glucose stimulus",104,4,5.52,"0.81021"
"2248","GO:0030036","actin cytoskeleton organization",539,34,28.63,"0.81062"
"2249","GO:0043436","oxoacid metabolic process",693,30,36.81,"0.81186"
"2250","GO:0050772","positive regulation of axonogenesis",100,9,5.31,"0.81343"
"2251","GO:0048194","Golgi vesicle budding",57,2,3.03,"0.81384"
"2252","GO:0031663","lipopolysaccharide-mediated signaling pa...",57,2,3.03,"0.81384"
"2253","GO:0046688","response to copper ion",57,2,3.03,"0.81384"
"2254","GO:0007608","sensory perception of smell",47,4,2.5,"0.81490"
"2255","GO:0043066","negative regulation of apoptotic process",691,32,36.7,"0.81589"
"2256","GO:1990778","protein localization to cell periphery",256,13,13.6,"0.81631"
"2257","GO:0010517","regulation of phospholipase activity",31,1,1.65,"0.81633"
"2258","GO:0016056","rhodopsin mediated signaling pathway",31,1,1.65,"0.81633"
"2259","GO:0070593","dendrite self-avoidance",31,1,1.65,"0.81633"
"2260","GO:0097035","regulation of membrane lipid distributio...",31,1,1.65,"0.81633"
"2261","GO:0033574","response to testosterone",31,1,1.65,"0.81633"
"2262","GO:0001782","B cell homeostasis",31,1,1.65,"0.81633"
"2263","GO:0007216","G protein-coupled glutamate receptor sig...",31,1,1.65,"0.81633"
"2264","GO:0031648","protein destabilization",31,1,1.65,"0.81633"
"2265","GO:0001822","kidney development",241,16,12.8,"0.81744"
"2266","GO:0050821","protein stabilization",173,7,9.19,"0.81978"
"2267","GO:0045921","positive regulation of exocytosis",58,2,3.08,"0.82141"
"2268","GO:0019438","aromatic compound biosynthetic process",2355,116,125.07,"0.82382"
"2269","GO:0030838","positive regulation of actin filament po...",83,3,4.41,"0.82481"
"2270","GO:0051602","response to electrical stimulus",46,3,2.44,"0.82530"
"2271","GO:0036065","fucosylation",43,2,2.28,"0.82585"
"2272","GO:0030101","natural killer cell activation",32,1,1.7,"0.82612"
"2273","GO:0006977","DNA damage response, signal transduction...",32,1,1.7,"0.82612"
"2274","GO:0043278","response to morphine",32,1,1.7,"0.82612"
"2275","GO:2001038","regulation of cellular response to drug",32,1,1.7,"0.82612"
"2276","GO:0030042","actin filament depolymerization",32,1,1.7,"0.82612"
"2277","GO:0045736","negative regulation of cyclin-dependent ...",32,1,1.7,"0.82612"
"2278","GO:0050852","T cell receptor signaling pathway",107,4,5.68,"0.82735"
"2279","GO:0031175","neuron projection development",1000,87,53.11,"0.82741"
"2280","GO:0045727","positive regulation of translation",130,5,6.9,"0.82752"
"2281","GO:0045732","positive regulation of protein catabolic...",209,7,11.1,"0.82775"
"2282","GO:0045766","positive regulation of angiogenesis",77,3,4.09,"0.82867"
"2283","GO:0035222","wing disc pattern formation",59,2,3.13,"0.82871"
"2284","GO:0007265","Ras protein signal transduction",251,10,13.33,"0.82941"
"2285","GO:0010508","positive regulation of autophagy",128,3,6.8,"0.83108"
"2286","GO:0031667","response to nutrient levels",534,31,28.36,"0.83314"
"2287","GO:0007338","single fertilization",109,7,5.79,"0.83414"
"2288","GO:0034333","adherens junction assembly",50,3,2.66,"0.83469"
"2289","GO:0021954","central nervous system neuron developmen...",69,4,3.66,"0.83470"
"2290","GO:0043029","T cell homeostasis",33,1,1.75,"0.83538"
"2291","GO:0033003","regulation of mast cell activation",33,1,1.75,"0.83538"
"2292","GO:1900424","regulation of defense response to bacter...",33,1,1.75,"0.83538"
"2293","GO:0099518","vesicle cytoskeletal trafficking",33,1,1.75,"0.83538"
"2294","GO:0003351","epithelial cilium movement involved in e...",33,1,1.75,"0.83538"
"2295","GO:0042402","cellular biogenic amine catabolic proces...",33,1,1.75,"0.83538"
"2296","GO:0007112","male meiosis cytokinesis",33,1,1.75,"0.83538"
"2297","GO:0006517","protein deglycosylation",33,1,1.75,"0.83538"
"2298","GO:0006476","protein deacetylation",61,2,3.24,"0.83569"
"2299","GO:0002822","regulation of adaptive immune response b...",88,2,4.67,"0.83660"
"2300","GO:0001701","in utero embryonic development",289,14,15.35,"0.83748"
"2301","GO:0051384","response to glucocorticoid",138,4,7.33,"0.83761"
"2302","GO:0090100","positive regulation of transmembrane rec...",79,12,4.2,"0.83876"
"2303","GO:0016477","cell migration",986,85,52.37,"0.84098"
"2304","GO:0042335","cuticle development",119,10,6.32,"0.84136"
"2305","GO:0033044","regulation of chromosome organization",330,9,17.53,"0.84221"
"2306","GO:2001237","negative regulation of extrinsic apoptot...",61,2,3.24,"0.84250"
"2307","GO:0090630","activation of GTPase activity",61,2,3.24,"0.84250"
"2308","GO:0050680","negative regulation of epithelial cell p...",61,2,3.24,"0.84250"
"2309","GO:0050773","regulation of dendrite development",162,8,8.6,"0.84404"
"2310","GO:0045600","positive regulation of fat cell differen...",34,1,1.81,"0.84416"
"2311","GO:0071398","cellular response to fatty acid",34,1,1.81,"0.84416"
"2312","GO:0010962","regulation of glucan biosynthetic proces...",34,1,1.81,"0.84416"
"2313","GO:2000114","regulation of establishment of cell pola...",34,1,1.81,"0.84416"
"2314","GO:0042771","intrinsic apoptotic signaling pathway in...",34,1,1.81,"0.84416"
"2315","GO:0050918","positive chemotaxis",34,1,1.81,"0.84416"
"2316","GO:0045824","negative regulation of innate immune res...",34,1,1.81,"0.84416"
"2317","GO:0006493","protein O-linked glycosylation",70,2,3.72,"0.84472"
"2318","GO:0007254","JNK cascade",204,3,10.83,"0.84851"
"2319","GO:0022412","cellular process involved in reproductio...",1000,58,53.11,"0.84864"
"2320","GO:0032755","positive regulation of interleukin-6 pro...",62,2,3.29,"0.84902"
"2321","GO:0051592","response to calcium ion",88,9,4.67,"0.84932"
"2322","GO:0008277","regulation of G protein-coupled receptor...",81,6,4.3,"0.85092"
"2323","GO:0035023","regulation of Rho protein signal transdu...",51,4,2.71,"0.85117"
"2324","GO:0032502","developmental process",4755,286,252.54,"0.85166"
"2325","GO:0001745","compound eye morphogenesis",232,15,12.32,"0.85194"
"2326","GO:0017038","protein import",203,8,10.78,"0.85218"
"2327","GO:0033138","positive regulation of peptidyl-serine p...",35,1,1.86,"0.85247"
"2328","GO:0060612","adipose tissue development",35,1,1.86,"0.85247"
"2329","GO:0051307","meiotic chromosome separation",35,1,1.86,"0.85247"
"2330","GO:0071312","cellular response to alkaloid",35,1,1.86,"0.85247"
"2331","GO:2000543","positive regulation of gastrulation",35,1,1.86,"0.85247"
"2332","GO:0051302","regulation of cell division",168,8,8.92,"0.85251"
"2333","GO:0043255","regulation of carbohydrate biosynthetic ...",77,2,4.09,"0.85321"
"2334","GO:0006479","protein methylation",116,4,6.16,"0.85325"
"2335","GO:0003007","heart morphogenesis",241,21,12.8,"0.85481"
"2336","GO:0034599","cellular response to oxidative stress",243,12,12.91,"0.85494"
"2337","GO:0030183","B cell differentiation",75,3,3.98,"0.85499"
"2338","GO:0042246","tissue regeneration",63,2,3.35,"0.85528"
"2339","GO:0009167","purine ribonucleoside monophosphate meta...",176,7,9.35,"0.85550"
"2340","GO:0006954","inflammatory response",257,19,13.65,"0.85576"
"2341","GO:0002699","positive regulation of immune effector p...",140,4,7.44,"0.85699"
"2342","GO:0006468","protein phosphorylation",1133,50,60.17,"0.85805"
"2343","GO:0035195","miRNA-mediated post-transcriptional gene...",86,7,4.57,"0.85836"
"2344","GO:0009566","fertilization",153,9,8.13,"0.85928"
"2345","GO:0042073","intraciliary transport",46,2,2.44,"0.86006"
"2346","GO:0016064","immunoglobulin mediated immune response",36,1,1.91,"0.86033"
"2347","GO:0006309","apoptotic DNA fragmentation",36,1,1.91,"0.86033"
"2348","GO:0016266","O-glycan processing",36,1,1.91,"0.86033"
"2349","GO:0071763","nuclear membrane organization",36,1,1.91,"0.86033"
"2350","GO:0071549","cellular response to dexamethasone stimu...",36,1,1.91,"0.86033"
"2351","GO:0000082","G1/S transition of mitotic cell cycle",208,13,11.05,"0.86044"
"2352","GO:0006909","phagocytosis",214,10,11.37,"0.86130"
"2353","GO:0006325","chromatin organization",626,18,33.25,"0.86144"
"2354","GO:1901654","response to ketone",214,8,11.37,"0.86179"
"2355","GO:0051347","positive regulation of transferase activ...",472,22,25.07,"0.86274"
"2356","GO:0031330","negative regulation of cellular cataboli...",208,5,11.05,"0.86310"
"2357","GO:0045165","cell fate commitment",453,32,24.06,"0.86506"
"2358","GO:0071396","cellular response to lipid",410,23,21.78,"0.86650"
"2359","GO:0001824","blastocyst development",67,4,3.56,"0.86698"
"2360","GO:0048589","developmental growth",839,66,44.56,"0.86760"
"2361","GO:0050775","positive regulation of dendrite morphoge...",53,2,2.81,"0.86769"
"2362","GO:0060395","SMAD protein signal transduction",37,1,1.97,"0.86778"
"2363","GO:1905819","negative regulation of chromosome separa...",37,1,1.97,"0.86778"
"2364","GO:1901031","regulation of response to reactive oxyge...",37,1,1.97,"0.86778"
"2365","GO:1902100","negative regulation of metaphase/anaphas...",37,1,1.97,"0.86778"
"2366","GO:0045740","positive regulation of DNA replication",37,1,1.97,"0.86778"
"2367","GO:0031323","regulation of cellular metabolic process",3836,169,203.73,"0.86868"
"2368","GO:0045995","regulation of embryonic development",235,16,12.48,"0.86878"
"2369","GO:0031327","negative regulation of cellular biosynth...",1606,83,85.29,"0.86880"
"2370","GO:0007424","open tracheal system development",199,20,10.57,"0.86884"
"2371","GO:0097164","ammonium ion metabolic process",130,6,6.9,"0.86990"
"2372","GO:0000086","G2/M transition of mitotic cell cycle",191,2,10.14,"0.87187"
"2373","GO:0035162","embryonic hemopoiesis",66,2,3.51,"0.87269"
"2374","GO:0051851","modulation by host of symbiont process",66,2,3.51,"0.87269"
"2375","GO:0051222","positive regulation of protein transport",252,3,13.38,"0.87315"
"2376","GO:0009948","anterior/posterior axis specification",172,11,9.13,"0.87321"
"2377","GO:0045786","negative regulation of cell cycle",442,13,23.47,"0.87427"
"2378","GO:0042088","T-helper 1 type immune response",38,1,2.02,"0.87483"
"2379","GO:0034103","regulation of tissue remodeling",38,1,2.02,"0.87483"
"2380","GO:0032527","protein exit from endoplasmic reticulum",38,1,2.02,"0.87483"
"2381","GO:0007614","short-term memory",38,1,2.02,"0.87483"
"2382","GO:0035821","modulation of process of another organis...",119,8,6.32,"0.87563"
"2383","GO:0018105","peptidyl-serine phosphorylation",167,4,8.87,"0.87640"
"2384","GO:0007018","microtubule-based movement",301,11,15.99,"0.87708"
"2385","GO:0048661","positive regulation of smooth muscle cel...",86,4,4.57,"0.87731"
"2386","GO:0010976","positive regulation of neuron projection...",278,17,14.76,"0.87801"
"2387","GO:0032456","endocytic recycling",67,2,3.56,"0.87805"
"2388","GO:0046834","lipid phosphorylation",67,2,3.56,"0.87805"
"2389","GO:0050806","positive regulation of synaptic transmis...",134,9,7.12,"0.87990"
"2390","GO:0007565","female pregnancy",101,6,5.36,"0.88058"
"2391","GO:0060041","retina development in camera-type eye",160,10,8.5,"0.88092"
"2392","GO:2000380","regulation of mesoderm development",50,2,2.66,"0.88128"
"2393","GO:0016199","axon midline choice point recognition",39,1,2.07,"0.88150"
"2394","GO:1901701","cellular response to oxygen-containing c...",822,53,43.66,"0.88177"
"2395","GO:0006508","proteolysis",1272,52,67.56,"0.88243"
"2396","GO:0071359","cellular response to dsRNA",68,2,3.61,"0.88320"
"2397","GO:0009615","response to virus",195,2,10.36,"0.88542"
"2398","GO:0001959","regulation of cytokine-mediated signalin...",77,4,4.09,"0.88729"
"2399","GO:0006623","protein targeting to vacuole",40,1,2.12,"0.88783"
"2400","GO:0098927","vesicle-mediated transport between endos...",40,1,2.12,"0.88783"
"2401","GO:0060468","prevention of polyspermy",40,1,2.12,"0.88783"
"2402","GO:0001836","release of cytochrome c from mitochondri...",40,1,2.12,"0.88783"
"2403","GO:2000679","positive regulation of transcription reg...",40,1,2.12,"0.88783"
"2404","GO:0000281","mitotic cytokinesis",153,5,8.13,"0.88812"
"2405","GO:0070301","cellular response to hydrogen peroxide",69,2,3.66,"0.88815"
"2406","GO:0010035","response to inorganic substance",628,48,33.35,"0.88991"
"2407","GO:0071345","cellular response to cytokine stimulus",586,24,31.12,"0.89113"
"2408","GO:0090181","regulation of cholesterol metabolic proc...",41,1,2.18,"0.89381"
"2409","GO:0021795","cerebral cortex cell migration",41,1,2.18,"0.89381"
"2410","GO:0046331","lateral inhibition",41,1,2.18,"0.89381"
"2411","GO:0032386","regulation of intracellular transport",301,5,15.99,"0.89471"
"2412","GO:0051129","negative regulation of cellular componen...",606,21,32.18,"0.89510"
"2413","GO:0001889","liver development",189,8,10.04,"0.89523"
"2414","GO:0044403","biological process involved in symbiotic...",353,16,18.75,"0.89583"
"2415","GO:0071407","cellular response to organic cyclic comp...",519,36,27.56,"0.89824"
"2416","GO:0032436","positive regulation of proteasomal ubiqu...",98,3,5.2,"0.89921"
"2417","GO:1900077","negative regulation of cellular response...",42,1,2.23,"0.89947"
"2418","GO:0034394","protein localization to cell surface",42,1,2.23,"0.89947"
"2419","GO:1901998","toxin transport",42,1,2.23,"0.89947"
"2420","GO:0044271","cellular nitrogen compound biosynthetic ...",3121,122,165.76,"0.90012"
"2421","GO:0051649","establishment of localization in cell",2142,81,113.76,"0.90014"
"2422","GO:0045930","negative regulation of mitotic cell cycl...",233,8,12.37,"0.90105"
"2423","GO:0036211","protein modification process",2570,96,136.49,"0.90185"
"2424","GO:0061077","chaperone-mediated protein folding",72,2,3.82,"0.90185"
"2425","GO:0035082","axoneme assembly",72,2,3.82,"0.90185"
"2426","GO:0071417","cellular response to organonitrogen comp...",501,40,26.61,"0.90254"
